id,slug,nome,endereco,bairro,cidade,cidade_slug,ano,lat,lng,telefone,horarios,fotos,pratos,url
21,3760-revision-v1,Costela e Cia,"Av. C 208, 319",Jardim América,Goiás,goias,2026,-16.7060504,-49.2855393,6230928370,Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 11h – 23h | Sábado: 11h – 23h | Domingo: 11h – 16h30,costela-e-cia_escabeche-de-costela.jpg,"[{""nome"":""Escabeche de costela"",""descricao"":""Costela desfiada temperada, acompanha pães de alho assado."",""foto"":""costela-e-cia_escabeche-de-costela.jpg""}]",https://comidadibuteco.com.br/buteco/3760-revision-v1/
22,custodio-gastrobar,Custodio Gastrobar,"Av. Serrinha, 436",Setor Serrinha,Goiás,goias,2026,-17.7531671,-48.6036657,62994135075,Segunda-feira: 17h – 23h30 | Terça-feira: 17h – 23h30 | Quarta-feira: 17h – 23h30 | Quinta-feira: 17h – 23h30 | Sexta-feira: 17h – 23h30 | Sábado: 10h – 0h,custodio-gastrobar_sol-do-sertao.jpg,"[{""nome"":""Sol do Sertão"",""descricao"":""Carne de sol grelhada, servida sobre um purê de abóbora cabotiá com requeijão. Acompanhada de um refogado aromático de calabresa fina com cachaça nacional e chimichurri."",""foto"":""custodio-gastrobar_sol-do-sertao.jpg""}]",https://comidadibuteco.com.br/buteco/custodio-gastrobar/
23,delicias-do-milho,Delícias do Milho,"Avenida C, 104",Jardim América,Goiás,goias,2026,-16.7069968,-49.2778101,62985941952,Segunda-feira: 16h – 0h | Terça-feira: 16h – 0h | Quarta-feira: 16h – 0h | Quinta-feira: 16h – 0h | Sexta-feira: 16h – 0h | Sábado: 11h – 0h | Domingo: 11h – 0h,delicias-do-milho_camamilho.jpg,"[{""nome"":""Camamilho"",""descricao"":""Empada aberta de massa de milho com camarão e repolho. Acompanha molho agridoce."",""foto"":""delicias-do-milho_camamilho.jpg""}]",https://comidadibuteco.com.br/buteco/delicias-do-milho/
24,5507-revision-v1,Dom Cirus,"R. 229, 128",Setor Coimbra,Goiás,goias,2026,-16.6789457,-49.2814726,62999625120,Terça-feira: 16h – 22h | Quarta-feira: 16h – 22h | Quinta-feira: 16h – 22h | Sexta-feira: 16h – 22h | Sábado: 10h – 20h | Domingo: 10h – 20h,dom-cirus_sabor-di-buteco.jpg,"[{""nome"":""Sabor di Buteco"",""descricao"":""Kaftas no molho de tomate com manjericão com toque de lentilha e acelga, acompanhadas de pão especial."",""foto"":""dom-cirus_sabor-di-buteco.jpg""}]",https://comidadibuteco.com.br/buteco/5507-revision-v1/
25,dom-marco,Dom Marco,"Rua T 45, 88",Setor Bueno,Goiás,goias,2026,-16.6874067,-49.2787501,62998549611,Segunda-feira: 16h – 0h | Terça-feira: 16h – 0h | Quarta-feira: 16h – 0h | Quinta-feira: 16h – 0h | Sexta-feira: 16h – 0h | Sábado: 10h – 0h,dom-marco_passtel-mini-verdinho.jpg,"[{""nome"":""Passtel Mini Verdinho"",""descricao"":""Pastel de carne-seca com brócolis na manteiga. Acompanhado de vinagrete de repolho roxo com tomate-cereja."",""foto"":""dom-marco_passtel-mini-verdinho.jpg""}]",https://comidadibuteco.com.br/buteco/dom-marco/
26,espetim-miguelito,Espetim Miguelito,"Av. C 11, 460",Setor Sudoeste,Goiás,goias,2026,-16.7271382,-52.317081,6234322723,Segunda-feira: 18h – 23h | Terça-feira: 18h – 23h | Quarta-feira: 18h – 23h | Quinta-feira: 18h – 23h | Sexta-feira: 18h – 23h | Sábado: 18h – 23h,espetim-miguelito_fraldinha-pe-de-cana.jpg,"[{""nome"":""Fraldinha pé de cana"",""descricao"":""Tiras de fraldinha temperada mergulhadas no purê de mandioca com cachaça. Acompanha mandioca frita e um refogado de repolho verde, roxo e couve."",""foto"":""espetim-miguelito_fraldinha-pe-de-cana.jpg""}]",https://comidadibuteco.com.br/buteco/espetim-miguelito/
27,frango-rei,Frango Rei,"Av. Rio Verde, 0",Vila Rosa,Goiás,goias,2026,-16.7333806,-49.2651024,6234128607,Segunda-feira: 11h – 14h | Terça-feira: 11h – 0h | Quarta-feira: 11h – 0h | Quinta-feira: 11h – 0h | Sexta-feira: 11h – 0h | Sábado: 11h – 0h | Domingo: 11h – 16h,frango-rei_bacon-enamorado.jpg,"[{""nome"":""Bacon Enamorado"",""descricao"":""Queijo coalho enrolado no bacon grelhado e servido com geleia de goiabada um pouco picante. Acompanha couve crispy temperada."",""foto"":""frango-rei_bacon-enamorado.jpg""}]",https://comidadibuteco.com.br/buteco/frango-rei/
28,gercina-bar,Gercina Bar,"Rua 104, 239",Setor Sul,Goiás,goias,2026,-16.6890891,-49.2568989,62981422355,Terça-feira: 17h30 – 23h | Quarta-feira: 17h30 – 23h | Quinta-feira: 17h30 – 23h | Sexta-feira: 17h30 – 23h | Sábado: 17h – 23h | Domingo: 11h30 – 16h,gercina-bar_joia-do-araguaia.jpg,"[{""nome"":""Joia do Araguaia"",""descricao"":""Bolinho de caranha com alho-poró, emulsão de agrião. Acompanhado de picles de maxixe e acelga."",""foto"":""gercina-bar_joia-do-araguaia.jpg""}]",https://comidadibuteco.com.br/buteco/gercina-bar/
29,3778-revision-v1,Jajá Drinks,"Rua 74, 329",Setor Central,Goiás,goias,2026,-16.670002,-49.2617926,62981536312,Terça-feira: 10h – 23h | Quarta-feira: 10h – 23h | Quinta-feira: 10h – 23h | Sexta-feira: 10h – 23h | Sábado: 10h – 23h | Domingo: 10h – 21h,jaja-drinks_tako-fake-do-jaja.jpg,"[{""nome"":""Tako fake do Jajá"",""descricao"":""Takos variados: de legumes e carne suína. Acompanhados de vinagrete temperado."",""foto"":""jaja-drinks_tako-fake-do-jaja.jpg""}]",https://comidadibuteco.com.br/buteco/3778-revision-v1/
30,jantinha-do-bin-laden,Jantinha do Bin Laden,"Av. C-0233, 427",Jardim América,Goiás,goias,2026,-16.7210722,-49.2867236,62991277802,Segunda-feira: 17h30 – 0h | Terça-feira: 17h30 – 0h | Quarta-feira: 17h30 – 0h | Quinta-feira: 17h30 – 0h | Sexta-feira: 17h30 – 0h | Sábado: 17h30 – 0h,jantinha-do-bin-laden_almondega-raiz-picante.jpg,"[{""nome"":""Almôndega Raiz Picante"",""descricao"":""Almôndega de frango picante com guariroba ao molho de cebola. Acompanha: salada de repolhos com alho-poró e torradas."",""foto"":""jantinha-do-bin-laden_almondega-raiz-picante.jpg""}]",https://comidadibuteco.com.br/buteco/jantinha-do-bin-laden/
